Date,Adj Close,Close,High,Low,Open,Volume
,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS
2021-01-01,621.2062377929688,623.7999877929688,625.4500122070312,617.5499877929688,620.25,6047062
2021-01-04,622.1024780273438,624.7000122070312,633.0,621.2999877929688,627.7999877929688,14068156
2021-01-05,661.6871948242188,664.4500122070312,667.9000244140625,618.0,618.0,37973963
2021-01-06,651.5296630859375,654.25,667.1500244140625,649.1500244140625,662.0,20829645
2021-01-07,668.3095703125,671.0999755859375,676.5,659.0,659.0,17887570
2021-01-08,669.90283203125,672.7000122070312,678.8499755859375,668.5,678.0,12272794
2021-01-11,664.1768798828125,666.9500122070312,676.6500244140625,660.1500244140625,676.0,7928365
2021-01-12,672.8904418945312,675.7000122070312,685.0,659.25,661.2999877929688,13301893
2021-01-13,684.9400634765625,687.7999877929688,691.2000122070312,669.0499877929688,676.0,15645903
2021-01-14,673.1891479492188,676.0,687.7999877929688,674.6500244140625,678.5,9337503
2021-01-15,672.0439453125,674.8499755859375,682.9500122070312,669.5999755859375,677.5999755859375,12339771
2021-01-18,654.2681884765625,657.0,675.0,651.1500244140625,674.4500122070312,13460603
2021-01-19,665.9692993164062,668.75,671.9500122070312,659.75,663.5499877929688,9010539
2021-01-20,672.9402465820312,675.75,680.9500122070312,664.0,664.0,9980614
2021-01-21,673.039794921875,675.8499755859375,695.0,669.75,680.75,15849438
2021-01-22,641.820068359375,644.5,673.9000244140625,638.7999877929688,670.0,21392223
2021-01-25,655.662353515625,658.4000244140625,668.0,639.3499755859375,654.0,21325345
2021-01-27,629.4717407226562,632.0999755859375,663.7999877929688,627.4000244140625,659.9500122070312,24462588
2021-01-28,667.9112548828125,670.7000122070312,674.7000122070312,616.0,622.0,64303975
2021-01-29,660.1436767578125,662.9000244140625,675.8499755859375,653.0,671.0,31273252
2021-02-01,706.4004516601562,709.3499755859375,717.0,654.3499755859375,665.0,30648270
2021-02-02,711.2303466796875,714.2000122070312,744.9500122070312,704.2000122070312,719.25,28703320
2021-02-03,730.7488403320312,733.7999877929688,736.7999877929688,715.5499877929688,720.0,23541361
2021-02-04,740.806884765625,743.9000244140625,745.5,720.5999755859375,730.0,20490289
2021-02-05,716.60791015625,719.5999755859375,766.2999877929688,717.0,749.0,31121503
2021-02-08,733.089111328125,736.1500244140625,747.7999877929688,726.0,726.0,15662890
2021-02-09,739.4126586914062,742.5,750.0,726.2000122070312,735.75,22307807
2021-02-10,731.74462890625,734.7999877929688,746.4000244140625,726.0999755859375,741.5499877929688,15140744
2021-02-11,737.0226440429688,740.0999755859375,744.1500244140625,731.0,731.0,11897710
2021-02-12,747.2798461914062,750.4000244140625,754.7000122070312,734.5499877929688,735.5,15668442
2021-02-15,790.698486328125,794.0,799.0,753.9000244140625,759.9000244140625,20648115
2021-02-16,771.8273315429688,775.0499877929688,799.0,767.0,799.0,23968943
2021-02-17,774.51611328125,777.75,785.0,764.2999877929688,774.0,16956357
2021-02-18,773.7692260742188,777.0,782.0,764.0,775.0,19685663
2021-02-19,746.532958984375,749.6500244140625,777.2000122070312,741.3499755859375,772.9000244140625,15634787
2021-02-22,716.4585571289062,719.4500122070312,749.8499755859375,715.0,749.6500244140625,18123202
2021-02-23,712.9730834960938,715.9500122070312,734.9500122070312,712.5999755859375,732.3499755859375,16804763
2021-02-24,746.2839965820312,749.4000244140625,754.9000244140625,717.0499877929688,722.0,11207286
2021-02-25,767.4456176757812,770.6500244140625,783.5,762.1500244140625,765.0,26635119
2021-02-26,721.7861938476562,724.7999877929688,758.7000122070312,718.6500244140625,746.0,31306177
2021-03-01,725.5206909179688,728.5499877929688,743.5,722.25,738.0,14301187
2021-03-02,728.20947265625,731.25,740.5,722.0,730.4500122070312,14503453
2021-03-03,750.8150634765625,753.9500122070312,760.7999877929688,735.0999755859375,740.5,13603791
2021-03-04,733.7363891601562,736.7999877929688,751.4500122070312,731.0999755859375,731.0999755859375,16896947
2021-03-05,727.7114868164062,730.75,744.0999755859375,720.5,732.0,16358252
2021-03-08,740.2092895507812,743.2999877929688,752.5,732.0,735.0,13898556
2021-03-09,742.3504028320312,745.4500122070312,758.7000122070312,740.0,758.7000122070312,18951683
2021-03-10,757.5868530273438,760.75,765.7000122070312,749.1500244140625,750.5,13377990
2021-03-12,747.4789428710938,750.5999755859375,776.5999755859375,745.0,772.5999755859375,16343307
2021-03-15,741.3048095703125,744.4000244140625,754.0,716.6500244140625,754.0,22466579
2021-03-16,734.682373046875,737.75,752.0,735.9500122070312,751.0,11358574
2021-03-17,724.8734130859375,727.9000244140625,742.0,724.7000122070312,739.0,12380976
2021-03-18,715.761474609375,718.75,743.0999755859375,707.25,736.0,12261544
2021-03-19,723.230224609375,726.25,729.3499755859375,703.5,709.0,20377672
2021-03-22,713.2220458984375,716.2000122070312,730.0,709.2999877929688,719.0,14802230
2021-03-23,727.5123291015625,730.5499877929688,739.5,714.0999755859375,718.0,15949688
2021-03-24,703.4628295898438,706.4000244140625,725.0,703.2999877929688,723.25,14379147
2021-03-25,691.7118530273438,694.5999755859375,710.9000244140625,680.0,709.5,21179280
2021-03-26,695.296875,698.2000122070312,707.0,693.1500244140625,707.0,13143312
2021-03-30,692.4586791992188,695.3499755859375,713.2999877929688,691.0,705.0,25965218
2021-03-31,694.5499877929688,697.4500122070312,703.5499877929688,692.0999755859375,696.0,14924620
2021-04-01,710.0353393554688,713.0,717.0,695.5499877929688,706.2999877929688,13090326
2021-04-05,682.4006958007812,685.25,708.4500122070312,677.4500122070312,707.2000122070312,16239521
2021-04-06,675.0813598632812,677.9000244140625,693.5,675.5,690.0999755859375,12062011
2021-04-07,685.3883056640625,688.25,691.9000244140625,668.4000244140625,680.5,14433515
2021-04-08,678.765869140625,681.5999755859375,695.5,679.3499755859375,691.5,9026398
2021-04-09,665.421630859375,668.2000122070312,686.7999877929688,667.0,679.2999877929688,12509114
2021-04-12,632.9571533203125,635.5999755859375,655.0,626.6500244140625,651.0,14649541
2021-04-13,658.2515869140625,661.0,664.8499755859375,630.0,635.5999755859375,12737650
2021-04-15,666.0689086914062,668.8499755859375,671.3499755859375,652.2999877929688,666.4500122070312,15195951
2021-04-16,666.4174194335938,669.2000122070312,675.25,662.3499755859375,668.6500244140625,12242522
2021-04-19,645.4550170898438,648.1500244140625,655.2999877929688,631.0,650.0,17292072
2021-04-20,649.0399780273438,651.75,662.0,643.0,656.0,12296248
2021-04-22,655.9611206054688,658.7000122070312,660.9500122070312,634.4000244140625,641.0,19385102
2021-04-23,668.5584716796875,671.3499755859375,677.5,650.9000244140625,656.0,19167768
2021-04-26,697.5375366210938,700.4500122070312,703.7999877929688,684.5,694.0,21646184
2021-04-27,696.6412353515625,699.5499877929688,703.9000244140625,684.0999755859375,691.0999755859375,46559967
2021-04-28,705.2055053710938,708.1500244140625,712.5,688.1500244140625,708.0,54060587
2021-04-29,716.40869140625,719.4000244140625,726.9000244140625,707.0,712.0,25939327
2021-04-30,711.927490234375,714.9000244140625,729.8499755859375,705.0,705.0,23011654
2021-05-03,699.8279418945312,702.75,708.0,692.0999755859375,706.0,13752878
2021-05-04,697.4379272460938,700.3499755859375,718.6500244140625,698.0999755859375,704.0,11980155
2021-05-05,714.2178344726562,717.2000122070312,719.0499877929688,700.0,709.0,11155033
2021-05-06,712.7738647460938,715.75,722.8499755859375,710.25,718.0,9484934
2021-05-07,713.769775390625,716.75,726.9000244140625,714.0,721.0,7131970
2021-05-10,712.2760620117188,715.25,725.0,714.0,723.5,7980462
2021-05-11,704.4088134765625,707.3499755859375,713.7000122070312,703.0,704.7999877929688,12736700
2021-05-12,688.425537109375,691.2999877929688,705.75,689.0499877929688,704.0,10856584
2021-05-14,682.1517944335938,685.0,698.5999755859375,681.4000244140625,695.0,9377968
2021-05-17,706.3009643554688,709.25,710.2999877929688,684.4000244140625,691.5,12099197
2021-05-18,708.6909790039062,711.6500244140625,726.0,708.5,720.0,19519055
2021-05-19,713.8195190429688,716.7999877929688,723.7000122070312,702.2000122070312,704.0,20244016
