Date,Adj Close,Close,High,Low,Open,Volume
,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS
2021-01-01,885.0538940429688,887.0449829101562,895.8699951171875,884.0,893.0,2881010
2021-01-04,887.87744140625,889.875,906.5,884.1749877929688,894.0,6133060
2021-01-05,880.10498046875,882.0850219726562,892.0,873.6950073242188,890.0050048828125,4862140
2021-01-06,876.6627807617188,878.635009765625,890.0,863.5999755859375,890.0,5991930
2021-01-07,896.782470703125,898.7999877929688,906.9000244140625,881.2000122070312,882.0,6016480
2021-01-08,915.1012573242188,917.1599731445312,926.5,894.7999877929688,903.5999755859375,8242610
2021-01-11,896.5928955078125,898.6099853515625,926.2000122070312,895.5,920.0999755859375,5424440
2021-01-12,893.8889770507812,895.9000244140625,906.989990234375,892.25,900.4000244140625,5770450
2021-01-13,877.39111328125,879.364990234375,903.0,871.0150146484375,900.47998046875,5140780
2021-01-14,872.7715454101562,874.7349853515625,892.9949951171875,867.5,881.4000244140625,5684370
2021-01-15,861.67138671875,863.6099853515625,882.6199951171875,861.0,875.47998046875,5196510
2021-01-18,833.5846557617188,835.4600219726562,863.6099853515625,827.3699951171875,863.6099853515625,6344360
2021-01-19,890.4117431640625,892.4149780273438,897.7999877929688,840.0,840.0,13797180
2021-01-20,891.8186645507812,893.8250122070312,902.5,883.7999877929688,893.7999877929688,7864960
2021-01-21,903.2478637695312,905.280029296875,938.885009765625,895.0499877929688,899.5,16453770
2021-01-22,905.0639038085938,907.0999755859375,921.3499755859375,896.52001953125,907.0,8398220
2021-01-25,917.8251342773438,919.8900146484375,934.489990234375,908.0,914.4000244140625,7811220
2021-01-27,910.5614624023438,912.6099853515625,928.4949951171875,904.2050170898438,916.5,6166310
2021-01-28,893.5198364257812,895.530029296875,921.5250244140625,881.760009765625,902.0,8447360
2021-01-29,870.3170166015625,872.2750244140625,910.9349975585938,867.5549926757812,904.1950073242188,7273520
2021-02-01,969.9977416992188,972.1799926757812,983.8900146484375,863.7999877929688,875.0,15653650
2021-02-02,945.5029296875,947.6300048828125,999.0,931.5,982.77001953125,13943900
2021-02-03,951.46435546875,953.60498046875,963.9299926757812,943.5349731445312,956.1599731445312,6235450
2021-02-04,967.8775024414062,970.0549926757812,976.0,947.0499877929688,951.0,6047270
2021-02-05,970.03759765625,972.219970703125,994.0,955.5999755859375,978.0,9225610
2021-02-08,999.8555297851562,1002.10498046875,1011.0,973.8049926757812,975.0,9858550
2021-02-09,991.9334106445312,994.1649780273438,1006.7999877929688,988.2000122070312,1006.7000122070312,5126070
2021-02-10,1020.4991455078125,1022.7949829101562,1035.4599609375,990.0999755859375,990.0999755859375,14306670
2021-02-11,1019.3716430664062,1021.6649780273438,1041.7900390625,1010.5,1010.5,7155380
