Date,Adj Close,Close,High,Low,Open,Volume
,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS
2021-01-01,2560.681396484375,3102.64990234375,3120.800048828125,3093.0,3115.0,408952
2021-01-04,2512.15234375,3043.85009765625,3123.949951171875,3037.25,3112.0,1599835
2021-01-05,2531.423828125,3067.199951171875,3074.35009765625,3031.0,3052.0,1150326
2021-01-06,2544.91796875,3083.550048828125,3123.60009765625,3046.0,3081.300048828125,1370394
2021-01-07,2521.56103515625,3055.25,3114.75,3034.0,3094.0,880259
2021-01-08,2608.921875,3161.10009765625,3165.949951171875,3063.10009765625,3070.0,1576465
2021-01-11,2639.12841796875,3197.699951171875,3224.89990234375,3147.050048828125,3161.0,1596027
2021-01-12,2680.847900390625,3248.25,3295.0,3180.449951171875,3190.0,1586336
2021-01-13,2687.905029296875,3256.800048828125,3318.0,3216.699951171875,3260.0,1424073
2021-01-14,2695.99267578125,3266.60009765625,3295.0,3238.050048828125,3265.0,803208
2021-01-15,2643.502197265625,3203.0,3270.85009765625,3174.0,3250.0,1199320
2021-01-18,2610.61328125,3163.14990234375,3217.550048828125,3082.25,3200.0,1280163
2021-01-19,2668.179443359375,3232.89990234375,3240.75,3170.5,3170.5,770832
2021-01-20,2703.420654296875,3275.60009765625,3292.5,3230.300048828125,3239.0,841752
2021-01-21,2680.064453125,3247.300048828125,3346.0,3219.699951171875,3275.60009765625,1300181
2021-01-22,2785.375,3374.89990234375,3483.949951171875,3258.89990234375,3265.0,3813020
2021-01-25,2867.9482421875,3474.949951171875,3520.14990234375,3357.050048828125,3417.949951171875,2266967
2021-01-27,2771.881103515625,3358.550048828125,3484.0,3329.949951171875,3450.0,1333633
2021-01-28,2803.94482421875,3397.39990234375,3464.10009765625,3325.14990234375,3338.949951171875,1986409
2021-01-29,2687.285400390625,3256.050048828125,3485.0,3226.39990234375,3419.89990234375,1718833
2021-02-01,2757.108154296875,3340.64990234375,3360.800048828125,3217.25,3300.0,1285163
2021-02-02,2718.48291015625,3293.85009765625,3400.0,3261.0,3400.0,1751516
2021-02-03,2790.243896484375,3380.800048828125,3422.0,3268.0,3296.550048828125,1077971
2021-02-04,2839.680908203125,3440.699951171875,3515.0,3404.10009765625,3441.0,2425660
2021-02-05,2830.189697265625,3429.199951171875,3560.0,3366.0,3500.0,2719249
2021-02-08,2884.496337890625,3495.0,3506.89990234375,3415.39990234375,3478.0,1004959
2021-02-09,2888.16845703125,3499.449951171875,3538.0,3456.35009765625,3461.0,1543021
2021-02-10,2920.768798828125,3538.949951171875,3568.75,3485.25,3490.0,1477082
2021-02-11,2922.873779296875,3541.5,3554.0,3473.550048828125,3524.0,757116
2021-02-12,2901.62158203125,3515.75,3580.0,3502.89990234375,3535.949951171875,566161
2021-02-15,2918.168701171875,3465.39990234375,3506.14990234375,3452.0,3488.949951171875,809861
2021-02-16,2914.926513671875,3461.550048828125,3485.300048828125,3432.0,3470.0,759332
2021-02-17,3018.0400390625,3584.0,3595.0,3457.25,3463.449951171875,1946207
2021-02-18,2966.54638671875,3522.85009765625,3629.050048828125,3506.0,3579.64990234375,1701157
2021-02-19,2854.4228515625,3389.699951171875,3522.85009765625,3370.0,3522.85009765625,995322
2021-02-22,2875.011474609375,3414.14990234375,3432.949951171875,3350.14990234375,3400.0,921345
2021-02-23,2867.685546875,3405.449951171875,3479.550048828125,3377.050048828125,3414.14990234375,1069537
2021-02-24,2898.126953125,3441.60009765625,3500.0,3351.10009765625,3440.0,823330
2021-02-25,2892.063720703125,3434.39990234375,3460.0,3402.25,3450.0,897962
2021-02-26,2714.888916015625,3224.0,3423.64990234375,3199.800048828125,3405.0,1880371
2021-03-01,2821.16015625,3350.199951171875,3363.050048828125,3250.0,3255.0,1176879
2021-03-02,2927.431396484375,3476.39990234375,3490.0,3351.5,3352.0,1402320
2021-03-03,2883.6005859375,3424.35009765625,3510.89990234375,3394.0,3510.0,965062
2021-03-04,2879.811767578125,3419.85009765625,3460.0,3368.25,3398.0,934953
2021-03-05,2915.052490234375,3461.699951171875,3491.5,3394.0,3415.0,1017875
