Date,Adj Close,Close,High,Low,Open,Volume
,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS
2021-01-01,230.024169921875,238.35000610351562,240.0,237.60000610351562,239.0,5091899
2021-01-04,245.41700744628906,254.3000030517578,258.0,239.5500030517578,240.89999389648438,24902369
2021-01-05,241.55674743652344,250.3000030517578,252.75,247.0,251.10000610351562,12297457
2021-01-06,250.0010528564453,259.04998779296875,260.0,247.75,250.75,18029077
2021-01-07,263.3672790527344,272.8999938964844,275.3999938964844,261.0,261.45001220703125,32739259
2021-01-08,258.83148193359375,268.20001220703125,274.45001220703125,265.1499938964844,273.95001220703125,20606695
2021-01-11,255.4537353515625,264.70001220703125,269.3999938964844,258.0,267.6000061035156,13163440
2021-01-12,255.11595153808594,264.3500061035156,270.5,260.45001220703125,260.45001220703125,13136084
2021-01-13,253.475341796875,262.6499938964844,268.3999938964844,258.8500061035156,265.5,13300126
2021-01-14,252.2689971923828,261.3999938964844,265.1000061035156,259.54998779296875,262.70001220703125,7601547
2021-01-15,244.5001983642578,253.35000610351562,263.29998779296875,251.10000610351562,262.0,17738049
2021-01-18,234.656494140625,243.14999389648438,254.25,240.60000610351562,252.3000030517578,17989695
2021-01-19,242.7630615234375,251.5500030517578,252.64999389648438,243.35000610351562,246.5,10254337
2021-01-20,243.2938690185547,252.10000610351562,253.64999389648438,248.60000610351562,251.60000610351562,11090894
2021-01-21,240.2056121826172,248.89999389648438,254.5500030517578,246.4499969482422,252.85000610351562,8781513
2021-01-22,230.84445190429688,239.1999969482422,249.8000030517578,235.5500030517578,247.25,16005359
2021-01-25,231.90606689453125,240.3000030517578,243.89999389648438,233.60000610351562,240.6999969482422,8297942
2021-01-27,223.31692504882812,231.39999389648438,240.0500030517578,229.75,240.0,14139166
2021-01-28,221.0490264892578,229.0500030517578,232.10000610351562,224.5500030517578,225.0,13756664
2021-01-29,218.39508056640625,226.3000030517578,234.3000030517578,225.0,230.10000610351562,14992241
2021-02-01,232.72634887695312,241.14999389648438,243.9499969482422,226.5500030517578,227.35000610351562,12417894
2021-02-02,246.43032836914062,255.35000610351562,257.3999938964844,243.89999389648438,244.1999969482422,18251184
2021-02-03,248.26397705078125,257.25,263.3999938964844,252.5500030517578,254.0,15670948
2021-02-04,252.7032470703125,261.8500061035156,267.3999938964844,258.95001220703125,259.95001220703125,21296401
2021-02-05,252.89625549316406,262.04998779296875,266.0,255.89999389648438,264.0,12833374
2021-02-08,269.2059631347656,278.95001220703125,280.54998779296875,263.54998779296875,264.0,27556901
2021-02-09,268.3373718261719,278.04998779296875,285.8999938964844,275.6499938964844,278.54998779296875,22066741
2021-02-10,269.6402282714844,279.3999938964844,283.3500061035156,274.70001220703125,281.0,16789592
2021-02-11,285.08135986328125,295.3999938964844,297.3500061035156,279.8500061035156,280.79998779296875,47356292
2021-02-12,280.64202880859375,290.79998779296875,297.25,286.5,297.0,15454237
2021-02-15,281.2210388183594,291.3999938964844,296.04998779296875,289.0,292.5,8041775
2021-02-16,292.1263427734375,302.70001220703125,307.3500061035156,293.0,293.54998779296875,27519511
2021-02-17,293.284423828125,303.8999938964844,308.5,301.0,302.70001220703125,18221106
2021-02-18,299.0748291015625,309.8999938964844,312.6000061035156,305.0,306.04998779296875,16202053
2021-02-19,297.2412109375,308.0,313.3500061035156,302.25,308.0,17410357
2021-02-22,305.05828857421875,316.1000061035156,328.0,310.0,310.0,45975603
2021-02-23,321.4161682128906,333.04998779296875,338.1499938964844,316.6499938964844,321.95001220703125,50677230
2021-02-24,321.17486572265625,332.79998779296875,337.5,328.0,334.20001220703125,14777374
2021-02-25,338.44964599609375,350.70001220703125,354.6000061035156,337.0,337.6000061035156,35967464
2021-02-26,328.36468505859375,340.25,349.6499938964844,334.75,343.0,20379210
2021-03-01,332.0801696777344,344.1000061035156,347.0,334.6000061035156,342.0,14556212
2021-03-02,333.1900329589844,345.25,349.29998779296875,338.75,344.25,12878208
2021-03-03,346.7974853515625,359.3500061035156,361.29998779296875,350.5,350.70001220703125,20104887
2021-03-04,337.2433166503906,349.45001220703125,357.70001220703125,347.0,352.0,13623173
2021-03-05,326.04852294921875,337.8500061035156,347.6000061035156,333.1499938964844,345.25,15127687
2021-03-08,324.8421936035156,336.6000061035156,343.8999938964844,334.70001220703125,340.04998779296875,10555735
2021-03-09,321.60919189453125,333.25,344.3999938964844,328.45001220703125,339.95001220703125,13883599
2021-03-10,328.461181640625,340.3500061035156,342.3500061035156,330.45001220703125,335.79998779296875,10886045
2021-03-12,318.66571044921875,330.20001220703125,345.0,327.45001220703125,341.54998779296875,15035151
2021-03-15,322.13995361328125,333.79998779296875,335.8999938964844,325.0,331.8999938964844,14049436
2021-03-16,322.2364807128906,333.8999938964844,336.75,326.29998779296875,336.0,13294567
2021-03-17,314.9985046386719,326.3999938964844,333.54998779296875,325.0,332.95001220703125,11028678
2021-03-18,320.2098693847656,331.79998779296875,340.5,329.3500061035156,329.3500061035156,23744146
2021-03-19,323.3945617675781,335.1000061035156,339.70001220703125,320.6000061035156,330.0,16753538
2021-03-22,327.88214111328125,339.75,342.6499938964844,331.1000061035156,335.1000061035156,8470164
2021-03-23,320.11334228515625,331.70001220703125,342.45001220703125,330.29998779296875,341.8999938964844,13880498
