Date,Adj Close,Close,High,Low,Open,Volume
,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS
2021-01-01,86.33708190917969,135.35000610351562,136.25,135.0500030517578,135.39999389648438,6995084
2021-01-04,87.54907989501953,137.25,137.75,135.8000030517578,136.85000610351562,11669647
2021-01-05,86.20950317382812,135.14999389648438,136.75,134.39999389648438,136.75,12371842
2021-01-06,86.17762756347656,135.10000610351562,137.3000030517578,133.8000030517578,135.39999389648438,14133415
2021-01-07,87.07066345214844,136.5,137.5,135.5,136.5,17298525
2021-01-08,89.11187744140625,139.6999969482422,140.9499969482422,137.10000610351562,137.10000610351562,27964099
2021-01-11,90.38762664794922,141.6999969482422,143.0,140.3000030517578,140.5,24790683
2021-01-12,93.54511260986328,146.64999389648438,147.5500030517578,141.6999969482422,142.5,28433070
2021-01-13,93.0029296875,145.8000030517578,148.8000030517578,143.5,148.5,21154236
2021-01-14,93.54511260986328,146.64999389648438,148.1999969482422,144.85000610351562,146.60000610351562,14755992
2021-01-15,91.37632751464844,143.25,147.60000610351562,142.35000610351562,146.8000030517578,10647008
2021-01-18,88.47399139404297,138.6999969482422,143.89999389648438,136.60000610351562,143.3000030517578,17085592
2021-01-19,89.36701202392578,140.10000610351562,141.89999389648438,139.60000610351562,140.85000610351562,8951075
2021-01-20,90.26004791259766,141.5,141.9499969482422,138.64999389648438,140.5,11820498
2021-01-21,87.61285400390625,137.35000610351562,142.14999389648438,136.5500030517578,142.0,10828875
2021-01-22,84.96564483642578,133.1999969482422,137.8000030517578,132.5,137.35000610351562,14810848
2021-01-25,84.10450744628906,131.85000610351562,135.5,130.85000610351562,134.89999389648438,10157077
2021-01-27,82.38223266601562,129.14999389648438,132.5500030517578,128.6999969482422,132.0,11638766
2021-01-28,81.7762451171875,128.1999969482422,129.9499969482422,127.80000305175781,128.0,11970139
2021-01-29,80.30912780761719,125.9000015258789,129.64999389648438,125.25,129.25,15268785
2021-02-01,82.28654479980469,129.0,129.75,125.8499984741211,126.4000015258789,12808349
2021-02-02,83.72178649902344,131.25,132.85000610351562,129.64999389648438,131.0,15485139
2021-02-03,87.54907989501953,137.25,138.0,131.25,131.25,25483402
2021-02-04,91.59960174560547,143.60000610351562,144.25,136.8000030517578,137.89999389648438,30751754
2021-02-05,89.84541320800781,140.85000610351562,144.3000030517578,139.35000610351562,144.10000610351562,19930467
2021-02-08,90.29194641113281,141.5500030517578,142.39999389648438,140.3000030517578,141.0500030517578,11810439
2021-02-09,88.8248062133789,139.25,143.4499969482422,138.6999969482422,141.5,8579689
2021-02-10,88.21883392333984,138.3000030517578,140.5500030517578,136.8000030517578,139.89999389648438,8709612
2021-02-11,87.48526000976562,137.14999389648438,139.5,136.0,138.3000030517578,14150298
2021-02-12,85.3802719116211,133.85000610351562,137.0,132.75,136.5,16453706
2021-02-15,84.35964965820312,132.25,134.85000610351562,132.0,134.5,10557047
2021-02-16,85.31649780273438,133.75,135.39999389648438,132.3000030517578,132.3000030517578,11735144
2021-02-17,86.24140167236328,135.1999969482422,135.75,132.89999389648438,133.3000030517578,8950258
2021-02-18,89.27132415771484,139.9499969482422,141.1999969482422,134.0500030517578,135.0,22069738
2021-02-19,88.8248062133789,139.25,143.1999969482422,137.25,139.9499969482422,22944780
2021-02-22,86.91118621826172,136.25,139.39999389648438,135.10000610351562,138.85000610351562,20401387
2021-02-23,87.32579803466797,136.89999389648438,138.60000610351562,136.1999969482422,137.60000610351562,19178437
2021-02-24,92.1098861694336,144.39999389648438,145.0,139.5,139.9499969482422,38775957
2021-02-25,99.5730972290039,156.10000610351562,157.6999969482422,145.75,146.89999389648438,85580477
2021-02-26,97.0853500366211,152.1999969482422,163.0,150.5,156.14999389648438,94115857
2021-03-01,98.45680236816406,154.35000610351562,157.10000610351562,153.6999969482422,155.5,22306110
2021-03-02,97.85082244873047,153.39999389648438,156.14999389648438,152.5,154.35000610351562,17565134
2021-03-03,98.8076400756836,154.89999389648438,157.3000030517578,153.8000030517578,155.0,17610904
2021-03-04,96.98970794677734,152.0500030517578,154.89999389648438,151.6999969482422,154.0,17162557
2021-03-05,96.38369750976562,151.10000610351562,152.6999969482422,149.6999969482422,152.0,17323282
2021-03-08,97.69134521484375,153.14999389648438,156.0,152.35000610351562,153.89999389648438,18727656
2021-03-09,96.76640319824219,151.6999969482422,154.9499969482422,148.5,154.9499969482422,14621175
2021-03-10,96.28800201416016,150.9499969482422,153.25,149.39999389648438,153.0500030517578,10788943
2021-03-12,96.00098419189453,150.5,153.0,149.0,152.0,14835735
2021-03-15,96.92469024658203,146.89999389648438,147.60000610351562,144.75,146.4499969482422,15783310
2021-03-16,96.13291931152344,145.6999969482422,148.0500030517578,144.60000610351562,147.0,11857531
2021-03-17,92.27310943603516,139.85000610351562,145.4499969482422,139.5,145.0500030517578,15554810
2021-03-18,90.42564392089844,137.0500030517578,141.75,136.1999969482422,141.5,14401450
2021-03-19,89.93080139160156,136.3000030517578,140.0,133.5,136.0,33294812
2021-03-22,89.50192260742188,135.64999389648438,137.60000610351562,135.3000030517578,137.60000610351562,11414253
